,participant,qid,nr_attempts,nr_subgoals,nr_attempts_per_subgoal
1322,6018f5fef8a80c12afba21ff,restructure1,1,4,0.25
1323,6018f5fff8a80c12afba2201,restructure1,3,4,0.75
1324,6018f660f8a80c12afba2217,restructure1,87,4,21.75
1325,6018f697f8a80c12afba2235,restructure1,37,4,9.25
1326,6018f6ebf8a80c12afba227b,restructure1,27,4,6.75
1327,6018f6f3f8a80c12afba2286,restructure1,79,4,19.75
1328,6018f723f8a80c12afba2369,restructure1,5,4,1.25
1329,6018f733f8a80c12afba2374,restructure1,86,4,21.5
1330,6018f7b8f8a80c12afba2403,restructure1,2,4,0.5
1331,6018f8bbf8a80c12afba253f,restructure1,3,4,0.75
1332,6018f9d4f8a80c12afba2793,restructure1,47,4,11.75
1333,6018fb66f8a80c12afba2a0e,restructure1,98,4,24.5
1334,6018fd16f8a80c12afba2cd5,restructure1,8,4,2.0
1335,6018fd31f8a80c12afba2cf5,restructure1,23,4,5.75
1336,6018fe8ff8a80c12afba2fa8,restructure1,21,4,5.25
1337,60190c05f8a80c12afba4a8f,restructure1,82,4,20.5
1338,60191b2af8a80c12afba6602,restructure1,27,4,6.75
1339,6019249ff8a80c12afba840b,restructure1,3,4,0.75
1340,601924e3f8a80c12afba85d6,restructure1,88,4,22.0
1341,601924edf8a80c12afba861d,restructure1,5,4,1.25
1342,60192506f8a80c12afba8709,restructure1,3,4,0.75
1343,6019252af8a80c12afba8755,restructure1,5,4,1.25
1344,60192582f8a80c12afba892c,restructure1,30,4,7.5
1345,601925c8f8a80c12afba89d6,restructure1,81,4,20.25
1346,601925def8a80c12afba8a6a,restructure1,5,4,1.25
1347,601925eff8a80c12afba8a91,restructure1,38,4,9.5
1348,60192601f8a80c12afba8aa9,restructure1,9,4,2.25
1349,60192610f8a80c12afba8ad7,restructure1,30,4,7.5
1350,6019268bf8a80c12afba8d22,restructure1,8,4,2.0
1351,601926a6f8a80c12afba8dda,restructure1,4,4,1.0
1352,601926c6f8a80c12afba8eaa,restructure1,14,4,3.5
1353,6019275ff8a80c12afba906a,restructure1,14,4,3.5
1354,60192799f8a80c12afba9199,restructure1,43,4,10.75
1355,601927c8f8a80c12afba9261,restructure1,23,4,5.75
1356,601927cbf8a80c12afba9277,restructure1,4,4,1.0
1357,601927d2f8a80c12afba9286,restructure1,13,4,3.25
1358,601927dbf8a80c12afba9299,restructure1,34,4,8.5
1359,6019281bf8a80c12afba93fa,restructure1,14,4,3.5
1360,60192845f8a80c12afba9525,restructure1,2,4,0.5
1361,601928eef8a80c12afba98e0,restructure1,97,4,24.25
1362,6019290ff8a80c12afba996f,restructure1,10,4,2.5
1363,6019291bf8a80c12afba99cf,restructure1,2,4,0.5
1364,60192a03f8a80c12afbaa059,restructure1,24,4,6.0
1365,60192a78f8a80c12afbaa48e,restructure1,12,4,3.0
1366,60193331f8a80c12afbaedd5,restructure1,7,4,1.75
1367,60193a1cf8a80c12afbb4284,restructure1,5,4,1.25
1368,60194527f8a80c12afbba1bf,restructure1,24,4,6.0
1369,601963bff8a80c12afbc316c,restructure1,12,4,3.0
1370,60196af9f8a80c12afbc4bac,restructure1,154,4,38.5
1371,601a16cef8a80c12afbd712f,restructure1,54,4,13.5
1372,601a3a2ef8a80c12afbda079,restructure1,52,4,13.0
1373,601a9107f8a80c12afbdcee7,restructure1,40,4,10.0
1374,601ad24ff8a80c12afbdde77,restructure1,87,4,21.75
1375,601ba4acf8a80c12afbdee12,restructure1,33,4,8.25
1376,601beec0f8a80c12afbe12ac,restructure1,3,4,0.75
1377,601c0004f8a80c12afbe1803,restructure1,39,4,9.75
1378,601c0011f8a80c12afbe180d,restructure1,36,4,9.0
1379,601c0016f8a80c12afbe1810,restructure1,48,4,12.0
1380,601c0028f8a80c12afbe1819,restructure1,6,4,1.5
1381,601c0036f8a80c12afbe1824,restructure1,3,4,0.75
1382,601c003af8a80c12afbe1828,restructure1,13,4,3.25
1383,601c005ef8a80c12afbe185c,restructure1,2,4,0.5
1384,601c005ff8a80c12afbe185f,restructure1,24,4,6.0
1385,601c0063f8a80c12afbe1862,restructure1,24,4,6.0
1386,601c00b3f8a80c12afbe18a3,restructure1,4,4,1.0
1387,601c00c4f8a80c12afbe18aa,restructure1,9,4,2.25
1388,601c00e0f8a80c12afbe18d7,restructure1,2,4,0.5
1389,601c0102f8a80c12afbe18ed,restructure1,26,4,6.5
1390,601c0119f8a80c12afbe1910,restructure1,11,4,2.75
1391,601c011ff8a80c12afbe1926,restructure1,4,4,1.0
1392,601c0122f8a80c12afbe192a,restructure1,24,4,6.0
1393,601c0125f8a80c12afbe192d,restructure1,2,4,0.5
1394,601c0130f8a80c12afbe193e,restructure1,7,4,1.75
1395,601c013cf8a80c12afbe1953,restructure1,17,4,4.25
1396,601c0143f8a80c12afbe1959,restructure1,17,4,4.25
1397,601c014cf8a80c12afbe1961,restructure1,4,4,1.0
1398,601c014ef8a80c12afbe1964,restructure1,1,4,0.25
1399,601c0153f8a80c12afbe196c,restructure1,31,4,7.75
1400,601c0172f8a80c12afbe19d1,restructure1,2,4,0.5
1401,601c0175f8a80c12afbe19d7,restructure1,106,4,26.5
1402,601c018df8a80c12afbe19f8,restructure1,4,4,1.0
1403,601c018ef8a80c12afbe19fe,restructure1,3,4,0.75
1404,601c019af8a80c12afbe1a13,restructure1,47,4,11.75
1405,601c01a9f8a80c12afbe1a26,restructure1,25,4,6.25
1406,601c0246f8a80c12afbe1b2d,restructure1,2,4,0.5
1407,601c025ef8a80c12afbe1b80,restructure1,5,4,1.25
1408,601c0284f8a80c12afbe1c4d,restructure1,52,4,13.0
1409,601c02a8f8a80c12afbe1c99,restructure1,21,4,5.25
1410,601c02c4f8a80c12afbe1d5d,restructure1,2,4,0.5
1411,601c030cf8a80c12afbe1e3f,restructure1,45,4,11.25
1412,601d2755a6af0b0a8bd18def,restructure1,2,4,0.5
1413,601d6caaa6af0b0a8bd1badb,restructure1,2,4,0.5
1414,601f3546a6af0b0a8bd1e5fd,restructure1,1,4,0.25
1415,602956fda6af0b0a8bd34b4d,restructure1,54,4,13.5
1416,602a3ccea6af0b0a8bd3716d,restructure1,52,4,13.0
1417,602ee3d9a6af0b0a8bd3b607,restructure1,11,4,2.75
1418,60311173a6af0b0a8bd3ff53,restructure1,19,4,4.75
1419,6032151aa6af0b0a8bd41497,restructure1,2,4,0.5
1420,603648baa6af0b0a8bd4631e,restructure1,4,4,1.0
1421,60390376a6af0b0a8bd49f38,restructure1,5,4,1.25
1422,603a8e8ba6af0b0a8bd4c64e,restructure1,21,4,5.25
1423,603d7455a6af0b0a8bd53507,restructure1,6,4,1.5
1424,604b6696ba869b0aa718f328,restructure1,4,4,1.0
1425,604ba23eba869b0aa718f3ad,restructure1,1,4,0.25
1426,604c3e10ba869b0aa718f3e2,restructure1,175,4,43.75
1427,604c56b5ba869b0aa718f41e,restructure1,10,4,2.5
1428,604c8482ba869b0aa71912a0,restructure1,17,4,4.25
1429,604caa6fba869b0aa7193514,restructure1,8,4,2.0
1430,604ccd32ba869b0aa71946ce,restructure1,7,4,1.75
1431,604ce667ba869b0aa7194ebe,restructure1,6,4,1.5
1432,604cf57bba869b0aa719567b,restructure1,1,4,0.25
1433,604d966cba869b0aa7198348,restructure1,2,4,0.5
1434,604da99bba869b0aa7198807,restructure1,41,4,10.25
1435,604dad56ba869b0aa7198ae2,restructure1,4,4,1.0
1436,604db12eba869b0aa71990ab,restructure1,7,4,1.75
1437,604dbbbdba869b0aa7199855,restructure1,18,4,4.5
1438,604de8b8ba869b0aa719e935,restructure1,6,4,1.5
1439,604de995ba869b0aa719e9b1,restructure1,7,4,1.75
1440,604de9d9ba869b0aa719e9b7,restructure1,33,4,8.25
1441,604df9aeba869b0aa719f15f,restructure1,69,4,17.25
1442,604e0417ba869b0aa719f964,restructure1,21,4,5.25
1443,604e2b01ba869b0aa71a1704,restructure1,67,4,16.75
1444,604e435cba869b0aa71a277f,restructure1,7,4,1.75
1445,604eec79ba869b0aa71a5338,restructure1,29,4,7.25
1446,604ef140ba869b0aa71a5347,restructure1,99,4,24.75
1447,604ef27aba869b0aa71a5380,restructure1,95,4,23.75
1448,604f148cba869b0aa71a67f1,restructure1,5,4,1.25
1449,604f1c3aba869b0aa71a7500,restructure1,16,4,4.0
1450,604f27f0ba869b0aa71a9210,restructure1,11,4,2.75
1451,604f33b1ba869b0aa71ab0ed,restructure1,13,4,3.25
1452,604f34bbba869b0aa71ab4c1,restructure1,26,4,6.5
1453,604f4f18ba869b0aa71b0013,restructure1,12,4,3.0
1454,604f797fba869b0aa71b3185,restructure1,4,4,1.0
1455,604f7d21ba869b0aa71b32b9,restructure1,25,4,6.25
1456,604f7eb8ba869b0aa71b3404,restructure1,16,4,4.0
1457,6051d189ba869b0aa71b5abf,restructure1,2,4,0.5
1458,6053b6beba869b0aa71b6b33,restructure1,3,4,0.75
1459,60558397ba869b0aa71b7814,restructure1,1,4,0.25
1460,6055886bba869b0aa71b785a,restructure1,2,4,0.5
1461,6055a699ba869b0aa71b78e8,restructure1,1,4,0.25
1462,6055eb03ba869b0aa71b7cb7,restructure1,1,4,0.25
1463,6055fb2bba869b0aa71b8107,restructure1,4,4,1.0
1464,60562767ba869b0aa71b8b17,restructure1,1,4,0.25
1465,60562da9ba869b0aa71b8d9a,restructure1,4,4,1.0
1466,6056499dba869b0aa71b93e0,restructure1,1,4,0.25
1467,60564ecbba869b0aa71b9627,restructure1,5,4,1.25
1468,60565047ba869b0aa71b9648,restructure1,9,4,2.25
1469,6056bc57ba869b0aa71b9923,restructure1,4,4,1.0
1470,6056cd01ba869b0aa71b9abb,restructure1,1,4,0.25
1471,6056ec60ba869b0aa71ba26b,restructure1,4,4,1.0
1472,60572242ba869b0aa71bd973,restructure1,2,4,0.5
1473,6058a23dba869b0aa71c0ca0,restructure1,1,4,0.25
1474,6059eacbba869b0aa71c6501,restructure1,15,4,3.75
1475,605a5ca1ba869b0aa71c848f,restructure1,2,4,0.5
1476,605a99a9ba869b0aa71c84b3,restructure1,13,4,3.25
1477,605b2cdaba869b0aa71c950f,restructure1,1,4,0.25
1478,605c4db5ba869b0aa71cde48,restructure1,5,4,1.25
1479,605cdb29ba869b0aa71d1034,restructure1,1,4,0.25
1480,605e8a70ba869b0aa71d31bc,restructure1,1,4,0.25
1481,605fe289ba869b0aa71d3e08,restructure1,3,4,0.75
1482,6061e1d4ba869b0aa71d7caa,restructure1,6,4,1.5
1483,6062263dba869b0aa71d7ef9,restructure1,3,4,0.75
1484,60631f96ba869b0aa71d8f4b,restructure1,7,4,1.75
1485,60633ce7ba869b0aa71d92e4,restructure1,1,4,0.25
1486,60638ea0ba869b0aa71d9f95,restructure1,9,4,2.25
1487,60652e90ba869b0aa71df5e7,restructure1,4,4,1.0
1488,6066401aba869b0aa71e11dd,restructure1,1,4,0.25
1489,6068cbbde1dff50acdb8585f,restructure1,1,4,0.25
1490,606a7e96e1dff50acdb88999,restructure1,9,4,2.25
1491,606aef3ae1dff50acdb88a99,restructure1,3,4,0.75
1492,606b4911e1dff50acdb8983d,restructure1,2,4,0.5
1493,606b527ae1dff50acdb89cc1,restructure1,7,4,1.75
1494,606b7a47e1dff50acdb8ac03,restructure1,29,4,7.25
1495,60705318e1dff50acdb9be8b,restructure1,1,4,0.25
1496,607161e8e1dff50acdb9c3c2,restructure1,1,4,0.25
1497,6071c659e1dff50acdb9c446,restructure1,3,4,0.75
1498,607314dce1dff50acdb9d355,restructure1,1,4,0.25
1499,60754804e1dff50acdb9e264,restructure1,3,4,0.75
1500,6078922ae1dff50acdba00e4,restructure1,2,4,0.5
1501,608c9d49e1dff50acdba4969,restructure1,1,4,0.25
1502,608d0830e1dff50acdba4a76,restructure1,5,4,1.25
1503,6091ae07e1dff50acdba9730,restructure1,1,4,0.25
1504,6092d3e0e1dff50acdba9d03,restructure1,4,4,1.0
1505,6099392ad35efd0ab8825886,restructure1,6,4,1.5
1506,60a123d8d35efd0ab8826169,restructure1,11,4,2.75
1507,60a91d26d35efd0ab882663d,restructure1,36,4,9.0
1508,60b3f5a7d35efd0ab882739e,restructure1,4,4,1.0
1509,601146dadb5b643e9ca054e5,restructure2,3,2,1.5
1510,60114dc2db5b643e9ca054ed,restructure2,3,2,1.5
1511,6014329e8a8fb97c0541f5d3,restructure2,1,2,0.5
1512,601587f68a8fb97c0541f607,restructure2,2,2,1.0
1513,60185e4ef8a80c12afba1014,restructure2,4,2,2.0
1514,6018f3a9f8a80c12afba217e,restructure2,2,2,1.0
1515,6018f410f8a80c12afba2194,restructure2,5,2,2.5
1516,6018f44df8a80c12afba219c,restructure2,9,2,4.5
1517,6018f495f8a80c12afba21aa,restructure2,9,2,4.5
1518,6018f4bbf8a80c12afba21b3,restructure2,1,2,0.5
1519,6018f517f8a80c12afba21c8,restructure2,3,2,1.5
1520,6018f56af8a80c12afba21e0,restructure2,2,2,1.0
1521,6018f5a0f8a80c12afba21ec,restructure2,1,2,0.5
1522,6018f5fef8a80c12afba21ff,restructure2,3,2,1.5
1523,6018f5fff8a80c12afba2201,restructure2,1,2,0.5
1524,6018f660f8a80c12afba2217,restructure2,30,2,15.0
1525,6018f697f8a80c12afba2235,restructure2,1,2,0.5
1526,6018f6ebf8a80c12afba227b,restructure2,5,2,2.5
1527,6018f6f3f8a80c12afba2286,restructure2,14,2,7.0
1528,6018f723f8a80c12afba2369,restructure2,1,2,0.5
1529,6018f733f8a80c12afba2374,restructure2,8,2,4.0
1530,6018f7b8f8a80c12afba2403,restructure2,2,2,1.0
1531,6018f8bbf8a80c12afba253f,restructure2,2,2,1.0
1532,6018f9d4f8a80c12afba2793,restructure2,6,2,3.0
1533,6018fb66f8a80c12afba2a0e,restructure2,90,2,45.0
1534,6018fd16f8a80c12afba2cd5,restructure2,3,2,1.5
1535,6018fd31f8a80c12afba2cf5,restructure2,8,2,4.0
1536,6018fe8ff8a80c12afba2fa8,restructure2,22,2,11.0
1537,60190373f8a80c12afba3a90,restructure2,1,2,0.5
1538,60190c05f8a80c12afba4a8f,restructure2,39,2,19.5
1539,60191b2af8a80c12afba6602,restructure2,4,2,2.0
1540,6019249ff8a80c12afba840b,restructure2,2,2,1.0
1541,601924e3f8a80c12afba85d6,restructure2,7,2,3.5
1542,601924edf8a80c12afba861d,restructure2,2,2,1.0
1543,60192506f8a80c12afba8709,restructure2,5,2,2.5
1544,6019252af8a80c12afba8755,restructure2,3,2,1.5
1545,60192582f8a80c12afba892c,restructure2,2,2,1.0
1546,601925c8f8a80c12afba89d6,restructure2,2,2,1.0
1547,601925def8a80c12afba8a6a,restructure2,3,2,1.5
1548,601925eff8a80c12afba8a91,restructure2,2,2,1.0
1549,60192601f8a80c12afba8aa9,restructure2,4,2,2.0
1550,60192610f8a80c12afba8ad7,restructure2,4,2,2.0
1551,601926a6f8a80c12afba8dda,restructure2,2,2,1.0
1552,601926c6f8a80c12afba8eaa,restructure2,8,2,4.0
1553,6019275ff8a80c12afba906a,restructure2,3,2,1.5
1554,60192799f8a80c12afba9199,restructure2,4,2,2.0
1555,601927c8f8a80c12afba9261,restructure2,3,2,1.5
1556,601927d2f8a80c12afba9286,restructure2,7,2,3.5
1557,601927dbf8a80c12afba9299,restructure2,2,2,1.0
1558,6019281bf8a80c12afba93fa,restructure2,4,2,2.0
1559,60192845f8a80c12afba9525,restructure2,1,2,0.5
1560,601928eef8a80c12afba98e0,restructure2,70,2,35.0
1561,6019290ff8a80c12afba996f,restructure2,5,2,2.5
1562,6019291bf8a80c12afba99cf,restructure2,2,2,1.0
1563,60192a0cf8a80c12afbaa0b1,restructure2,1,2,0.5
1564,60192a78f8a80c12afbaa48e,restructure2,3,2,1.5
1565,60193331f8a80c12afbaedd5,restructure2,1,2,0.5
1566,60193a1cf8a80c12afbb4284,restructure2,13,2,6.5
1567,60194527f8a80c12afbba1bf,restructure2,12,2,6.0
1568,601963bff8a80c12afbc316c,restructure2,2,2,1.0
1569,60196af9f8a80c12afbc4bac,restructure2,8,2,4.0
1570,601a16cef8a80c12afbd712f,restructure2,2,2,1.0
1571,601a9107f8a80c12afbdcee7,restructure2,49,2,24.5
1572,601ad24ff8a80c12afbdde77,restructure2,2,2,1.0
1573,601ba4acf8a80c12afbdee12,restructure2,1,2,0.5
1574,601beec0f8a80c12afbe12ac,restructure2,2,2,1.0
1575,601c0004f8a80c12afbe1803,restructure2,4,2,2.0
1576,601c0011f8a80c12afbe180d,restructure2,5,2,2.5
1577,601c0016f8a80c12afbe1810,restructure2,40,2,20.0
1578,601c0028f8a80c12afbe1819,restructure2,7,2,3.5
1579,601c003af8a80c12afbe1828,restructure2,2,2,1.0
1580,601c005ef8a80c12afbe185c,restructure2,1,2,0.5
1581,601c005ff8a80c12afbe185f,restructure2,8,2,4.0
1582,601c0063f8a80c12afbe1862,restructure2,5,2,2.5
1583,601c00b3f8a80c12afbe18a3,restructure2,11,2,5.5
1584,601c00c4f8a80c12afbe18aa,restructure2,2,2,1.0
1585,601c00e0f8a80c12afbe18d7,restructure2,1,2,0.5
1586,601c0102f8a80c12afbe18ed,restructure2,3,2,1.5
1587,601c0119f8a80c12afbe1910,restructure2,3,2,1.5
1588,601c0122f8a80c12afbe192a,restructure2,1,2,0.5
1589,601c0125f8a80c12afbe192d,restructure2,3,2,1.5
1590,601c0130f8a80c12afbe193e,restructure2,3,2,1.5
1591,601c013cf8a80c12afbe1953,restructure2,6,2,3.0
1592,601c0143f8a80c12afbe1959,restructure2,2,2,1.0
1593,601c014cf8a80c12afbe1961,restructure2,2,2,1.0
1594,601c014ef8a80c12afbe1964,restructure2,5,2,2.5
1595,601c0153f8a80c12afbe196c,restructure2,6,2,3.0
1596,601c0172f8a80c12afbe19d1,restructure2,3,2,1.5
1597,601c0175f8a80c12afbe19d7,restructure2,10,2,5.0
1598,601c018df8a80c12afbe19f8,restructure2,2,2,1.0
1599,601c019af8a80c12afbe1a13,restructure2,8,2,4.0
1600,601c01a9f8a80c12afbe1a26,restructure2,3,2,1.5
1601,601c0246f8a80c12afbe1b2d,restructure2,1,2,0.5
1602,601c0284f8a80c12afbe1c4d,restructure2,3,2,1.5
1603,601c02a8f8a80c12afbe1c99,restructure2,2,2,1.0
1604,601c02c4f8a80c12afbe1d5d,restructure2,2,2,1.0
1605,601c030cf8a80c12afbe1e3f,restructure2,18,2,9.0
1606,601d2755a6af0b0a8bd18def,restructure2,4,2,2.0
1607,601d6caaa6af0b0a8bd1badb,restructure2,2,2,1.0
1608,6021968ea6af0b0a8bd27418,restructure2,2,2,1.0
1609,602a3ccea6af0b0a8bd3716d,restructure2,2,2,1.0
1610,602ee3d9a6af0b0a8bd3b607,restructure2,2,2,1.0
1611,60311173a6af0b0a8bd3ff53,restructure2,4,2,2.0
1612,603648baa6af0b0a8bd4631e,restructure2,5,2,2.5
1613,60390376a6af0b0a8bd49f38,restructure2,1,2,0.5
1614,603a8e8ba6af0b0a8bd4c64e,restructure2,3,2,1.5
1615,603d7455a6af0b0a8bd53507,restructure2,1,2,0.5
1616,604b6696ba869b0aa718f328,restructure2,4,2,2.0
1617,604c3e10ba869b0aa718f3e2,restructure2,13,2,6.5
1618,604c56b5ba869b0aa718f41e,restructure2,2,2,1.0
1619,604c8482ba869b0aa71912a0,restructure2,8,2,4.0
1620,604caa6fba869b0aa7193514,restructure2,6,2,3.0
1621,604ccd32ba869b0aa71946ce,restructure2,2,2,1.0
1622,604ce667ba869b0aa7194ebe,restructure2,3,2,1.5
1623,604cf57bba869b0aa719567b,restructure2,3,2,1.5
1624,604d966cba869b0aa7198348,restructure2,6,2,3.0
1625,604da99bba869b0aa7198807,restructure2,3,2,1.5
1626,604dad56ba869b0aa7198ae2,restructure2,2,2,1.0
1627,604db12eba869b0aa71990ab,restructure2,6,2,3.0
1628,604dbbbdba869b0aa7199855,restructure2,1,2,0.5
1629,604de8b8ba869b0aa719e935,restructure2,5,2,2.5
1630,604de995ba869b0aa719e9b1,restructure2,2,2,1.0
1631,604de9d9ba869b0aa719e9b7,restructure2,3,2,1.5
1632,604df9aeba869b0aa719f15f,restructure2,25,2,12.5
1633,604e0417ba869b0aa719f964,restructure2,3,2,1.5
1634,604e2b01ba869b0aa71a1704,restructure2,9,2,4.5
1635,604e435cba869b0aa71a277f,restructure2,2,2,1.0
1636,604eec79ba869b0aa71a5338,restructure2,3,2,1.5
1637,604ef140ba869b0aa71a5347,restructure2,3,2,1.5
1638,604ef27aba869b0aa71a5380,restructure2,3,2,1.5
1639,604f1c3aba869b0aa71a7500,restructure2,3,2,1.5
1640,604f33b1ba869b0aa71ab0ed,restructure2,15,2,7.5
1641,604f34bbba869b0aa71ab4c1,restructure2,14,2,7.0
1642,604f4f18ba869b0aa71b0013,restructure2,3,2,1.5
1643,604f797fba869b0aa71b3185,restructure2,1,2,0.5
1644,604f7d21ba869b0aa71b32b9,restructure2,20,2,10.0
1645,604f7eb8ba869b0aa71b3404,restructure2,5,2,2.5
1646,6053b5b0ba869b0aa71b6b23,restructure2,1,2,0.5
1647,6055eb03ba869b0aa71b7cb7,restructure2,2,2,1.0
1648,6055fb2bba869b0aa71b8107,restructure2,1,2,0.5
1649,6056499dba869b0aa71b93e0,restructure2,2,2,1.0
1650,60564ecbba869b0aa71b9627,restructure2,1,2,0.5
1651,60565047ba869b0aa71b9648,restructure2,1,2,0.5
1652,6056bc57ba869b0aa71b9923,restructure2,1,2,0.5
1653,6056ec60ba869b0aa71ba26b,restructure2,2,2,1.0
1654,60572242ba869b0aa71bd973,restructure2,3,2,1.5
1655,6058a23dba869b0aa71c0ca0,restructure2,1,2,0.5
1656,605a5ca1ba869b0aa71c848f,restructure2,3,2,1.5
1657,605a99a9ba869b0aa71c84b3,restructure2,4,2,2.0
1658,605b2cdaba869b0aa71c950f,restructure2,2,2,1.0
1659,605c4db5ba869b0aa71cde48,restructure2,3,2,1.5
1660,605cdb29ba869b0aa71d1034,restructure2,2,2,1.0
1661,605fe289ba869b0aa71d3e08,restructure2,2,2,1.0
1662,6061e1d4ba869b0aa71d7caa,restructure2,4,2,2.0
1663,6062263dba869b0aa71d7ef9,restructure2,1,2,0.5
1664,60631f96ba869b0aa71d8f4b,restructure2,15,2,7.5
1665,60633ce7ba869b0aa71d92e4,restructure2,1,2,0.5
1666,60638ea0ba869b0aa71d9f95,restructure2,3,2,1.5
1667,60652e90ba869b0aa71df5e7,restructure2,3,2,1.5
1668,6068cbbde1dff50acdb8585f,restructure2,2,2,1.0
1669,606a7e96e1dff50acdb88999,restructure2,1,2,0.5
1670,606b4911e1dff50acdb8983d,restructure2,1,2,0.5
1671,606b527ae1dff50acdb89cc1,restructure2,2,2,1.0
1672,606b7a47e1dff50acdb8ac03,restructure2,1,2,0.5
1673,607161e8e1dff50acdb9c3c2,restructure2,3,2,1.5
1674,607314dce1dff50acdb9d355,restructure2,1,2,0.5
1675,60754804e1dff50acdb9e264,restructure2,2,2,1.0
1676,6078922ae1dff50acdba00e4,restructure2,2,2,1.0
1677,608c9d49e1dff50acdba4969,restructure2,1,2,0.5
1678,608d0830e1dff50acdba4a76,restructure2,2,2,1.0
1679,6091ae07e1dff50acdba9730,restructure2,3,2,1.5
1680,6099392ad35efd0ab8825886,restructure2,13,2,6.5
1681,60a91d26d35efd0ab882663d,restructure2,5,2,2.5
